"CCSDS_OMM_VERS","COMMENT","CREATION_DATE","ORIGINATOR","OBJECT_NAME","OBJECT_ID","CENTER_NAME","REF_FRAME","TIME_SYSTEM","MEAN_ELEMENT_THEORY","EPOCH","MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","EPHEMERIS_TYPE","CLASSIFICATION_TYPE","NORAD_CAT_ID","ELEMENT_SET_NO","REV_AT_EPOCH","BSTAR","MEAN_MOTION_DOT","MEAN_MOTION_DDOT","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_TYPE","RCS_SIZE","COUNTRY_CODE","LAUNCH_DATE","SITE","DECAY_DATE","FILE","GP_ID","TLE_LINE0","TLE_LINE1","TLE_LINE2"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-16T17:42:47","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-16T11:49:31.485792","15.19292156","0.00149680","97.3958","258.4773","113.1125","11.0964","0","U","44804","999","14604","0.00015497000000","0.00003211","0.0000000000000","6886.116","94.781","518.288","497.673","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3515362","208237983","0 CARTOSAT 3","1 44804U 19081A   22197.49272553  .00003211  00000-0  15497-3 0  9993","2 44804  97.3958 258.4773 0014968 113.1125  11.0964 15.19292156146048"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-16T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-16T18:06:19.601856","15.19293852","0.00149660","97.3959","258.7334","112.3180","2.1579","0","U","44804","999","14608","0.00015512000000","0.00003214","0.0000000000000","6886.111","94.781","518.281","497.670","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3515402","208244181","0 CARTOSAT 3","1 44804U 19081A   22197.75439354  .00003214  00000-0  15512-3 0  9997","2 44804  97.3959 258.7334 0014966 112.3180   2.1579 15.19293852146086"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-17T03:21:53","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-16T21:08:49.223328","15.19294427","0.00150010","97.3959","258.8575","112.1009","335.0850","0","U","44804","999","14610","0.00015391000000","0.00003189","0.0000000000000","6886.109","94.781","518.304","497.644","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3515618","208268266","0 CARTOSAT 3","1 44804U 19081A   22197.88112527  .00003189  00000-0  15391-3 0  9997","2 44804  97.3959 258.8575 0015001 112.1009 335.0850 15.19294427146105"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-17T06:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-17T03:13:07.389120","15.19296092","0.00150060","97.3960","259.1054","111.4228","278.5887","0","U","44804","999","14614","0.00015395000000","0.00003190","0.0000000000000","6886.104","94.781","518.302","497.635","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3515632","208274391","0 CARTOSAT 3","1 44804U 19081A   22198.13411330  .00003190  00000-0  15395-3 0  9996","2 44804  97.3960 259.1054 0015006 111.4228 278.5887 15.19296092146148"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-17T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-17T11:32:58.716096","15.19298430","0.00149650","97.3959","259.4453","110.2269","17.1446","0","U","44804","999","14619","0.00015449000000","0.00003201","0.0000000000000","6886.097","94.781","518.267","497.657","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3515909","208280101","0 CARTOSAT 3","1 44804U 19081A   22198.48123514  .00003201  00000-0  15449-3 0  9991","2 44804  97.3959 259.4453 0014965 110.2269  17.1446 15.19298430146198"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-17T17:32:59","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-17T11:32:58.716096","15.19298430","0.00149650","97.3959","259.4453","110.2269","17.1446","0","U","44804","999","14619","0.00015449000000","0.00003201","0.0000000000000","6886.097","94.781","518.267","497.657","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3516162","208305318","0 CARTOSAT 3","1 44804U 19081A   22198.48123514  .00003201  00000-0  15449-3 0  9991","2 44804  97.3959 259.4453 0014965 110.2269  17.1446 15.19298430146198"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-17T22:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-17T19:28:11.185248","15.19300469","0.00149590","97.3958","259.7684","109.0762","22.0993","0","U","44804","999","14624","0.00015374000000","0.00003186","0.0000000000000","6886.091","94.780","518.256","497.655","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3516193","208311988","0 CARTOSAT 3","1 44804U 19081A   22198.81124057  .00003186  00000-0  15374-3 0  9990","2 44804  97.3958 259.7684 0014959 109.0762  22.0993 15.19300469146247"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-18T03:22:34","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-17T20:42:46.959264","15.19300667","0.00149790","97.3958","259.8190","109.0324","305.2969","0","U","44804","999","14625","0.00015291000000","0.00003168","0.0000000000000","6886.090","94.780","518.270","497.640","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3516387","208335209","0 CARTOSAT 3","1 44804U 19081A   22198.86304351  .00003168  00000-0  15291-3 0  9990","2 44804  97.3958 259.8190 0014979 109.0324 305.2969 15.19300667146256"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-18T06:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-18T04:42:38.089152","15.19302933","0.00149670","97.3958","260.1455","108.0646","327.7028","0","U","44804","999","14630","0.00015316000000","0.00003174","0.0000000000000","6886.083","94.780","518.254","497.642","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3516403","208342074","0 CARTOSAT 3","1 44804U 19081A   22199.19627418  .00003174  00000-0  15316-3 0  9994","2 44804  97.3958 260.1455 0014967 108.0646 327.7028 15.19302933146307"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-18T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-18T12:45:38.530944","15.19305006","0.00149480","97.3956","260.4740","106.9733","2.2100","0","U","44804","999","14635","0.00015206000000","0.00003151","0.0000000000000","6886.077","94.780","518.235","497.648","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3516689","208348291","0 CARTOSAT 3","1 44804U 19081A   22199.53169596  .00003151  00000-0  15206-3 0  9993","2 44804  97.3956 260.4740 0014948 106.9733   2.2100 15.19305006146353"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-18T17:15:08","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-18T12:45:38.530944","15.19305006","0.00149480","97.3956","260.4740","106.9733","2.2100","0","U","44804","999","14635","0.00015206000000","0.00003151","0.0000000000000","6886.077","94.780","518.235","497.648","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3516915","208373985","0 CARTOSAT 3","1 44804U 19081A   22199.53169596  .00003151  00000-0  15206-3 0  9993","2 44804  97.3956 260.4740 0014948 106.9733   2.2100 15.19305006146353"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-18T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-18T20:25:35.707872","15.19306899","0.00149860","97.3957","260.7868","105.9204","309.1701","0","U","44804","999","14640","0.00015076000000","0.00003123","0.0000000000000","6886.071","94.780","518.256","497.617","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3516947","208379590","0 CARTOSAT 3","1 44804U 19081A   22199.85110773  .00003123  00000-0  15076-3 0  9995","2 44804  97.3957 260.7868 0014986 105.9204 309.1701 15.19306899146405"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-19T02:24:06","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-18T20:25:35.707872","15.19306899","0.00149860","97.3957","260.7868","105.9204","309.1701","0","U","44804","999","14640","0.00015076000000","0.00003123","0.0000000000000","6886.071","94.780","518.256","497.617","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3517175","208404173","0 CARTOSAT 3","1 44804U 19081A   22199.85110773  .00003123  00000-0  15076-3 0  9995","2 44804  97.3957 260.7868 0014986 105.9204 309.1701 15.19306899146405"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-19T06:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-18T21:58:42.964320","15.19307252","0.00149890","97.3956","260.8501","105.7150","302.8476","0","U","44804","999","14641","0.00015030000000","0.00003114","0.0000000000000","6886.070","94.780","518.257","497.613","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3517194","208410437","0 CARTOSAT 3","1 44804U 19081A   22199.91577505  .00003114  00000-0  15030-3 0  9992","2 44804  97.3956 260.8501 0014989 105.7150 302.8476 15.19307252146414"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-19T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-19T12:28:12.563904","15.19311606","0.00149840","97.3951","261.4416","103.5714","5.4583","0","U","44804","999","14650","0.00015294000000","0.00003170","0.0000000000000","6886.057","94.780","518.240","497.604","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3517464","208416054","0 CARTOSAT 3","1 44804U 19081A   22200.51958986  .00003170  00000-0  15294-3 0  9991","2 44804  97.3951 261.4416 0014984 103.5714   5.4583 15.19311606146501"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-19T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-19T18:52:32.934720","15.19313700","0.00150130","97.3951","261.7029","102.7524","25.1777","0","U","44804","999","14654","0.00015478000000","0.00003209","0.0000000000000","6886.051","94.780","518.254","497.578","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3517733","208447937","0 CARTOSAT 3","1 44804U 19081A   22200.78649230  .00003209  00000-0  15478-3 0  9996","2 44804  97.3951 261.7029 0015013 102.7524  25.1777 15.19313700146543"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-20T03:15:02","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-19T18:52:32.934720","15.19313700","0.00150130","97.3951","261.7029","102.7524","25.1777","0","U","44804","999","14654","0.00015478000000","0.00003209","0.0000000000000","6886.051","94.780","518.254","497.578","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3517796","208468065","0 CARTOSAT 3","1 44804U 19081A   22200.78649230  .00003209  00000-0  15478-3 0  9996","2 44804  97.3951 261.7029 0015013 102.7524  25.1777 15.19313700146543"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-20T06:26:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-20T02:28:05.713824","15.19316215","0.00150380","97.3952","262.0127","101.7549","315.3686","0","U","44804","999","14659","0.00015738000000","0.00003264","0.0000000000000","6886.043","94.779","518.263","497.553","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3517820","208474928","0 CARTOSAT 3","1 44804U 19081A   22201.10284391  .00003264  00000-0  15738-3 0  9996","2 44804  97.3952 262.0127 0015038 101.7549 315.3686 15.19316215146592"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-20T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-20T10:33:51.058656","15.19318897","0.00150160","97.3951","262.3431","100.5582","0.4321","0","U","44804","999","14664","0.00015997000000","0.00003319","0.0000000000000","6886.035","94.779","518.240","497.560","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3517950","208477751","0 CARTOSAT 3","1 44804U 19081A   22201.44017429  .00003319  00000-0  15997-3 0  9997","2 44804  97.3951 262.3431 0015016 100.5582   0.4321 15.19318897146644"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-20T18:36:37","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-20T13:52:14.668320","15.19320188","0.00150260","97.3951","262.4780","100.0711","33.9980","0","U","44804","999","14666","0.00016197000000","0.00003362","0.0000000000000","6886.031","94.779","518.243","497.549","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3518111","208500603","0 CARTOSAT 3","1 44804U 19081A   22201.57794755  .00003362  00000-0  16197-3 0  9996","2 44804  97.3951 262.4780 0015026 100.0711  33.9980 15.19320188146662"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-20T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-20T17:08:00.729312","15.19321332","0.00150240","97.3950","262.6110","99.5931","57.5870","0","U","44804","999","14668","0.00016313000000","0.00003387","0.0000000000000","6886.027","94.779","518.238","497.547","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3518126","208507245","0 CARTOSAT 3","1 44804U 19081A   22201.71389733  .00003387  00000-0  16313-3 0  9995","2 44804  97.3950 262.6110 0015024  99.5931  57.5870 15.19321332146688"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-21T02:44:17","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-20T21:30:41.939136","15.19322737","0.00150160","97.3949","262.7898","99.1229","335.1855","0","U","44804","999","14671","0.00016419000000","0.00003409","0.0000000000000","6886.023","94.779","518.228","497.548","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3518363","208531086","0 CARTOSAT 3","1 44804U 19081A   22201.89631874  .00003409  00000-0  16419-3 0  9992","2 44804  97.3949 262.7898 0015016  99.1229 335.1855 15.19322737146719"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-21T06:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-21T00:43:07.947840","15.19323831","0.00150070","97.3950","262.9206","98.6495","346.1149","0","U","44804","999","14673","0.00016497000000","0.00003426","0.0000000000000","6886.020","94.779","518.219","497.551","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3518380","208538024","0 CARTOSAT 3","1 44804U 19081A   22202.02995310  .00003426  00000-0  16497-3 0  9991","2 44804  97.3950 262.9206 0015007  98.6495 346.1149 15.19323831146731"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-21T08:46:18","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-21T05:18:18.820224","15.19325556","0.00149900","97.3949","263.1079","97.9100","311.4122","0","U","44804","999","14676","0.00016764000000","0.00003483","0.0000000000000","6886.015","94.779","518.202","497.558","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3518643","208544172","0 CARTOSAT 3","1 44804U 19081A   22202.22105116  .00003483  00000-0  16764-3 0  9990","2 44804  97.3949 263.1079 0014990  97.9100 311.4122 15.19325556146760"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-21T14:16:17","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-21T11:53:05.282592","15.19327920","0.00149820","97.3948","263.3765","96.9737","10.8705","0","U","44804","999","14680","0.00017058000000","0.00003545","0.0000000000000","6886.008","94.779","518.189","497.556","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3518764","208546844","0 CARTOSAT 3","1 44804U 19081A   22202.49520003  .00003545  00000-0  17058-3 0  9991","2 44804  97.3948 263.3765 0014982  96.9737  10.8705 15.19327920146808"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-21T22:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-21T19:41:22.610976","15.19330167","0.00149810","97.3950","263.6951","96.0692","349.3504","0","U","44804","999","14685","0.00017026000000","0.00003539","0.0000000000000","6886.001","94.779","518.182","497.550","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3519075","208578068","0 CARTOSAT 3","1 44804U 19081A   22202.82040059  .00003539  00000-0  17026-3 0  9994","2 44804  97.3950 263.6951 0014981  96.0692 349.3504 15.19330167146850"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-22T03:20:35","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-21T19:41:22.610976","15.19330167","0.00149810","97.3950","263.6951","96.0692","349.3504","0","U","44804","999","14685","0.00017026000000","0.00003539","0.0000000000000","6886.001","94.779","518.182","497.550","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3519265","208601788","0 CARTOSAT 3","1 44804U 19081A   22202.82040059  .00003539  00000-0  17026-3 0  9994","2 44804  97.3950 263.6951 0014981  96.0692 349.3504 15.19330167146850"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-22T06:26:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-22T03:20:47.330016","15.19332517","0.00149700","97.3950","264.0076","95.2834","294.0200","0","U","44804","999","14690","0.00017071000000","0.00003548","0.0000000000000","6885.994","94.778","518.167","497.550","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3519272","208608221","0 CARTOSAT 3","1 44804U 19081A   22203.13943669  .00003548  00000-0  17071-3 0  9998","2 44804  97.3950 264.0076 0014970  95.2834 294.0200 15.19332517146906"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-22T18:04:29","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-22T03:20:47.330016","15.19332517","0.00149700","97.3950","264.0076","95.2834","294.0200","0","U","44804","999","14690","0.00017071000000","0.00003548","0.0000000000000","6885.994","94.778","518.167","497.550","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3519758","208639520","0 CARTOSAT 3","1 44804U 19081A   22203.13943669  .00003548  00000-0  17071-3 0  9998","2 44804  97.3950 264.0076 0014970  95.2834 294.0200 15.19332517146906"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-22T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-22T09:58:04.787616","15.19334645","0.00149930","97.3948","264.2777","94.4781","2.9060","0","U","44804","999","14694","0.00017176000000","0.00003571","0.0000000000000","6885.987","94.778","518.176","497.528","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3519527","208613642","0 CARTOSAT 3","1 44804U 19081A   22203.41533319  .00003571  00000-0  17176-3 0  9998","2 44804  97.3948 264.2777 0014993  94.4781   2.9060 15.19334645146948"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-22T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-22T17:51:26.865216","15.19336668","0.00149740","97.3948","264.5998","93.3688","0.8765","0","U","44804","999","14699","0.00016983000000","0.00003530","0.0000000000000","6885.981","94.778","518.157","497.535","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3519776","208644676","0 CARTOSAT 3","1 44804U 19081A   22203.74406094  .00003530  00000-0  16983-3 0  9993","2 44804  97.3948 264.5998 0014974  93.3688   0.8765 15.19336668146990"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-23T02:33:25","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-22T20:59:23.673984","15.19337152","0.00149540","97.3947","264.7274","93.0477","354.6253","0","U","44804","999","14701","0.00016734000000","0.00003477","0.0000000000000","6885.980","94.778","518.142","497.547","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3519932","208667177","0 CARTOSAT 3","1 44804U 19081A   22203.87457956  .00003477  00000-0  16734-3 0  9994","2 44804  97.3947 264.7274 0014954  93.0477 354.6253 15.19337152147014"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-23T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-23T08:14:36.982176","15.19340337","0.00149330","97.3948","265.1869","91.5415","39.2195","0","U","44804","999","14708","0.00016655000000","0.00003461","0.0000000000000","6885.970","94.778","518.118","497.552","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3520228","208680289","0 CARTOSAT 3","1 44804U 19081A   22204.34348359  .00003461  00000-0  16655-3 0  9998","2 44804  97.3948 265.1869 0014933  91.5415  39.2195 15.19340337147089"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-07-23T17:28:03","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-07-23T13:01:44.064768","15.19341574","0.00149490","97.3947","265.3822","90.7412","49.8979","0","U","44804","999","14711","0.00016541000000","0.00003437","0.0000000000000","6885.966","94.778","518.125","497.537","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3520423","208704477","0 CARTOSAT 3","1 44804U 19081A   22204.54287112  .00003437  00000-0  16541-3 0  9996","2 44804  97.3947 265.3822 0014949  90.7412  49.8979 15.19341574147119"
